model,seed,num_trees,p,alpha_rho,beta_rho,alpha_sigma,beta_sigma,n,est,bias,rpehe,coverage,width,waic,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20
CL-BART,8,10,10,0.3,3,1,1,4413,-0.22413313784430078,0.019738126368557637,0.24163375972126305,0.5542714706548832,0.3130047106823726,12310.046000401033,0.14084448721213427,0.08363649055193173,0.3161521623801036,0.3393420370479194,0.10351479443758856,0.005304693672340731,0.002078503196150255,0.002083943833943834,0.00300503663003663,0.004037851037851038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,8,10,10,0.3,3,1,1,4413,-0.22413313784430078,0.019738126368557644,0.5052123337928368,0.05143893043281215,0.06949409649412813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,8,25,10,0.3,3,1,1,4413,-0.039613328708714174,0.20425793550414426,0.5540617929599333,0.3625651484251076,0.332825728411009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,8,25,10,0.3,3,1,1,4413,-0.22428525083709966,0.019586013375758764,0.22660727847670087,0.7330614094720145,0.44176198278926326,12293.655730205523,0.10747467279073564,0.08798071756710217,0.2919707097078354,0.17118592156791348,0.1091113804777919,0.024449339056472636,0.09855027989287657,0.014171132591195951,0.08099963620698791,0.01410621014108835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,8,25,10,0.3,3,1,1,4413,-0.22428525083709966,0.019586013375758767,0.5052064137595831,0.05075912077951507,0.06747531084982555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,8,50,10,0.3,3,1,1,4413,-0.039613328708714174,0.20425793550414426,0.5540617929599333,0.3625651484251076,0.332825728411009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,8,50,10,0.3,3,1,1,4413,-0.2265059729330224,0.017365291279836017,0.19865951138311919,0.9166100158622252,0.6515141652648974,12336.653199520813,0.1427469699180011,0.08364948419770168,0.20573922002385522,0.14609897113686968,0.11393657707385178,0.060237570965295084,0.05104484696325469,0.04779166918623411,0.09806560027799063,0.05068909025694601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,8,50,10,0.3,3,1,1,4413,-0.2265059729330224,0.017365291279836013,0.5051251943083983,0.04781327894856107,0.06532332438946795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,9,5,10,0.3,3,1,1,4320,-0.07295006742089824,0.22586179240170864,0.6512118673268741,0.36435185185185187,0.34927673683731963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,9,5,10,0.3,3,1,1,4320,-0.27900645946882036,0.01980540035378657,0.3045616186503968,0.40300925925925923,0.28403736046478834,11926.03877553605,0.0997348484848485,0.1934267676767677,0.19700757575757577,0.2056439393939394,0.20075252525252527,7.575757575757576e-4,0.09900252525252526,0.0010227272727272728,0.0014646464646464645,0.001186868686868687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,9,5,10,0.3,3,1,1,4320,-0.27900645946882036,0.01980540035378654,0.5864801823229469,0.05949074074074074,0.07210643671151129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,9,10,10,0.3,3,1,1,4320,-0.07295006742089824,0.22586179240170864,0.6512118673268741,0.36435185185185187,0.34927673683731963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,9,10,10,0.3,3,1,1,4320,-0.2811901115345944,0.01762174828801249,0.27167721544502216,0.562962962962963,0.36029163903625566,11889.00610557964,0.1550083805083805,0.12118284493284494,0.2920458985458985,0.20272126022126022,0.20361074111074112,0.008668498168498169,0.0035714008214008212,0.004218448218448218,0.003515207015207015,0.005457320457320457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,9,10,10,0.3,3,1,1,4320,-0.2811901115345944,0.017621748288012506,0.5864105016002947,0.06157407407407407,0.0752695454685495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,9,25,10,0.3,3,1,1,4320,-0.07295006742089824,0.22586179240170864,0.6512118673268741,0.36435185185185187,0.34927673683731963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,9,25,10,0.3,3,1,1,4320,-0.28208921786629065,0.016722641956316252,0.277186560177962,0.6083333333333333,0.41762505717347387,11886.3802835248,0.08969771427664482,0.15230401033926913,0.23652969685898073,0.18145498088357154,0.18382428824746094,0.010046049123137224,0.0172482339090816,0.08119489686844815,0.017412458769101656,0.03028767072430419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,9,25,10,0.3,3,1,1,4320,-0.28208921786629065,0.01672264195631625,0.5863841719627009,0.05555555555555555,0.06854575494744458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,9,50,10,0.3,3,1,1,4320,-0.07295006742089824,0.22586179240170864,0.6512118673268741,0.36435185185185187,0.34927673683731963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,9,50,10,0.3,3,1,1,4320,-0.2829024320307894,0.015909427791817476,0.2543837986164995,0.8789351851851852,0.6776585032212193,11915.918844986763,0.07775260482402187,0.09776436538253991,0.14639258764819627,0.1356296961058857,0.13150791899427042,0.060935916392860875,0.05867403804806781,0.0943732791833613,0.11852485055501369,0.07844474286578214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,9,50,10,0.3,3,1,1,4320,-0.2829024320307894,0.015909427791817497,0.5863615439871942,0.05949074074074074,0.07212590455957124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,10,5,10,0.3,3,1,1,4438,-0.05228608655947757,0.27551656711307826,0.7325975568710406,0.37314105452906715,0.3521422299400034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,10,5,10,0.3,3,1,1,4438,-0.2739869993787358,0.05381565429382002,0.34295052561298534,0.43285263632266785,0.30960981508349034,12214.855381149868,0.08842782217782218,0.09901878676878677,0.2747904872904873,0.26529689754689756,0.17606931956931957,0.001688949938949939,0.0021819291819291818,0.0021654456654456654,0.08843759018759019,0.0019227716727716728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,10,5,10,0.3,3,1,1,4438,-0.2739869993787358,0.053815654293820035,0.6631005493662135,0.06737269040108157,0.0726011565051797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,10,10,10,0.3,3,1,1,4438,-0.05228608655947757,0.27551656711307826,0.7325975568710406,0.37314105452906715,0.3521422299400034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,10,10,10,0.3,3,1,1,4438,-0.27312733481318263,0.054675318859373184,0.3060411357018347,0.6115367282559712,0.4124046615605842,12190.08122130238,0.10514609293498613,0.1622861040962821,0.29792155401501375,0.23605727827670553,0.1441733777416827,0.011147525676937442,0.00506658197467021,0.0140740939988231,0.015483488762126532,0.008643902522772492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,10,10,10,0.3,3,1,1,4438,-0.27312733481318263,0.05467531885937318,0.6631708712052093,0.06737269040108157,0.07474906132137757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,10,25,10,0.3,3,1,1,4438,-0.05228608655947757,0.27551656711307826,0.7325975568710406,0.37314105452906715,0.3521422299400034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,10,25,10,0.3,3,1,1,4438,-0.2740912045224757,0.0537114491500801,0.3198191347200266,0.7694907616043263,0.5488561553100683,12200.118139925391,0.08523113195867588,0.1089810304033727,0.18529944240372861,0.23140960040656125,0.18648954724655945,0.025766493928246443,0.09469971731992217,0.03400133823795339,0.027756537406301473,0.02036516068867861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,10,25,10,0.3,3,1,1,4438,-0.2740912045224757,0.0537114491500801,0.6630921004600371,0.06849932401982875,0.07636671717484891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,10,50,10,0.3,3,1,1,4438,-0.05228608655947757,0.27551656711307826,0.7325975568710406,0.37314105452906715,0.3521422299400034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,10,50,10,0.3,3,1,1,4438,-0.2745288142295429,0.05327383944301291,0.29164692846474594,0.9082920234339793,0.7366066312716038,12241.144365963131,0.10233366678410996,0.08139603022035236,0.14331460030713974,0.1637170457963474,0.1736294588106038,0.051939552322468295,0.05052515674898365,0.06547435013714675,0.11372058772333186,0.05394955114951616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,10,50,10,0.3,3,1,1,4438,-0.2745288142295429,0.053273839443012914,0.6630567968822144,0.07075259125732312,0.07874464085139296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,11,5,10,0.3,3,1,1,4383,-0.07045176654630683,0.2368230852065263,0.6742991109906286,0.3420031941592517,0.34132559980928295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,11,5,10,0.3,3,1,1,4383,-0.3077802366438419,-5.053848910087489e-4,0.291194445221999,0.47684234542550763,0.2968626019526623,11992.834801714447,0.09543215118215119,0.1810393217893218,0.21765001665001665,0.1877745032745033,0.18838233988233988,0.0026592851592851592,0.002317155067155067,0.03119092019092019,0.0014957264957264956,0.09205858030858032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,11,5,10,0.3,3,1,1,4383,-0.3077802366438419,-5.053848910087547e-4,0.608802551593952,0.054985169974903034,0.07143560223255957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,11,10,10,0.3,3,1,1,4383,-0.07045176654630683,0.2368230852065263,0.6742991109906286,0.3420031941592517,0.34132559980928295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,11,10,10,0.3,3,1,1,4383,-0.31513749196555163,-0.007862640212718486,0.25431983491777516,0.6429386265115218,0.4019480687225932,11966.959431420548,0.13118982615538344,0.16567442274930666,0.21485193178710982,0.21446262542353875,0.22122662976571644,0.0036667147853293365,0.015381666836775195,0.007240944477206087,0.006170209964327611,0.020135028055306693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,11,10,10,0.3,3,1,1,4383,-0.31513749196555163,-0.007862640212718477,0.6088531124372555,0.05612594113620808,0.07341102866660099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,11,25,10,0.3,3,1,1,4383,-0.07045176654630683,0.2368230852065263,0.6742991109906286,0.3420031941592517,0.34132559980928295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,11,25,10,0.3,3,1,1,4383,-0.31141778680419124,-0.004142935051358075,0.254587679032199,0.8250057038558065,0.5625502096389795,11991.863551288036,0.1413657333261883,0.11488290347291533,0.18667030187922967,0.15361053867693156,0.17546375819691679,0.021010221542873735,0.017348836524267778,0.06656462620554647,0.01741027506014425,0.10567280511498613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,11,25,10,0.3,3,1,1,4383,-0.31141778680419124,-0.00414293505135808,0.6088164381192893,0.05817932922655715,0.07497593452840284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,11,50,10,0.3,3,1,1,4383,-0.07045176654630683,0.2368230852065263,0.6742991109906286,0.3420031941592517,0.34132559980928295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,11,50,10,0.3,3,1,1,4383,-0.31468923458266124,-0.007414382829828072,0.2371333709286823,0.9237964864248231,0.7321259660836535,12012.756191095685,0.11212290375685482,0.11514420060305312,0.14219985685032155,0.14843874877580843,0.15803100606865672,0.05866082863843159,0.04119995449025534,0.09959305013634003,0.038143895034869764,0.08646555564540863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,11,50,10,0.3,3,1,1,4383,-0.31468923458266124,-0.007414382829828085,0.6088474886916804,0.06388318503308237,0.07983026199908555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,12,5,10,0.3,3,1,1,4410,-0.06661463535958916,0.23620636299325987,0.6665895440391876,0.37256235827664397,0.35031113950965415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,12,5,10,0.3,3,1,1,4410,-0.3138287146442214,-0.011007716291372378,0.3129135091967612,0.4290249433106576,0.32183574770703194,12033.524993209681,0.1844579032079032,0.1038374125874126,0.20132739482739484,0.31219499944499945,0.18933108558108558,0.0027084859584859586,0.0014341214341214341,4.5454545454545455e-4,0.0013694638694638694,0.0028845876345876347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,12,5,10,0.3,3,1,1,4410,-0.3138287146442214,-0.011007716291372373,0.6022037161561969,0.05668934240362812,0.07286315186512893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,12,10,10,0.3,3,1,1,4410,-0.06661463535958916,0.23620636299325987,0.6665895440391876,0.37256235827664397,0.35031113950965415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,12,10,10,0.3,3,1,1,4410,-0.30017760808753896,0.0026433902653100693,0.2857696060738508,0.5993197278911565,0.3990213168309822,11999.826081135581,0.1607786587194482,0.08204741050716283,0.30221835028433325,0.2587482633179228,0.16154168824524862,0.013769559173196944,0.005061615671909789,0.004419728147669324,0.0028693304244774833,0.008545395508630803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,12,10,10,0.3,3,1,1,4410,-0.30017760808753896,0.002643390265310073,0.6021089049719135,0.05986394557823129,0.07583639446505974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,12,25,10,0.3,3,1,1,4410,-0.06661463535958916,0.23620636299325987,0.6665895440391876,0.37256235827664397,0.35031113950965415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,12,25,10,0.3,3,1,1,4410,-0.3137135356791222,-0.010892537326273153,0.24407559397506412,0.7882086167800454,0.5275332374231002,11996.520679220908,0.07682287761499314,0.1042185774031834,0.15359823129815967,0.26376856588710174,0.16956563076936854,0.015722567930729812,0.06328392206904614,0.09670742081133732,0.01222265008097108,0.044089556135109134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,12,25,10,0.3,3,1,1,4410,-0.3137135356791222,-0.010892537326273162,0.6022016218043474,0.05918367346938776,0.0746952401035319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,12,50,10,0.3,3,1,1,4410,-0.06661463535958916,0.23620636299325987,0.6665895440391876,0.37256235827664397,0.35031113950965415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,12,50,10,0.3,3,1,1,4410,-0.30266152965025284,1.5946870259618106e-4,0.24690286997687538,0.9140589569160997,0.7304768438262492,12045.894249436795,0.14306995826387922,0.15468110724972248,0.160533357098737,0.13419089239842133,0.13938895129774717,0.06296140590081084,0.06309984701332727,0.04463965624883536,0.04067562766756984,0.056759196860949525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,12,50,10,0.3,3,1,1,4410,-0.30266152965025284,1.594687025961934e-4,0.6021031235300555,0.058049886621315196,0.07199092635972615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,13,5,10,0.3,3,1,1,4444,-0.06161525795169618,0.23517200143850994,0.6545414559581118,0.3688118811881188,0.3357810743897026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,13,5,10,0.3,3,1,1,4444,-0.2925845755131306,0.0042026838770755056,0.27947951446025526,0.5375787578757876,0.33895206100283004,12146.264117794273,0.1759881784881785,0.19648837273837275,0.2636378898878899,0.18411158286158286,0.17210164835164835,0.0015316627816627816,0.0011782661782661782,0.0012107337107337107,0.00105006105006105,0.002701603951603952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,13,5,10,0.3,3,1,1,4444,-0.2925845755131306,0.004202683877075503,0.5911605618150862,0.04702970297029703,0.06901369266872431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,13,10,10,0.3,3,1,1,4444,-0.06161525795169618,0.23517200143850994,0.6545414559581118,0.3688118811881188,0.3357810743897026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,13,10,10,0.3,3,1,1,4444,-0.28819948742016566,0.008587771970040459,0.2806546619310037,0.5139513951395139,0.34017063299398365,12120.05860622604,0.10389788452288452,0.17697629685129684,0.2789233081733082,0.2071505254005254,0.20729149554149554,0.0031854811854811855,0.004668858918858919,0.005158480408480408,0.005598013098013098,0.0071496558996559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,13,10,10,0.3,3,1,1,4444,-0.28819948742016566,0.00858777197004046,0.5912079981877505,0.05153015301530153,0.07339818808806231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,13,25,10,0.3,3,1,1,4444,-0.06161525795169618,0.23517200143850994,0.6545414559581118,0.3688118811881188,0.3357810743897026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,13,25,10,0.3,3,1,1,4444,-0.29117750407807275,0.005609755312133382,0.26420811208551587,0.7463996399639964,0.5010853442465405,12121.529891503838,0.0773033611733409,0.1429386150107085,0.16890477090652686,0.18507479092584408,0.22821380305789854,0.03292705689085329,0.06562383598164347,0.025445525223827172,0.04164762446326779,0.031920616366089345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,13,25,10,0.3,3,1,1,4444,-0.29117750407807275,0.005609755312133367,0.5911722394094802,0.04972997299729973,0.07134941056557981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,13,50,10,0.3,3,1,1,4444,-0.06161525795169618,0.23517200143850994,0.6545414559581118,0.3688118811881188,0.3357810743897026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,13,50,10,0.3,3,1,1,4444,-0.28983879192283163,0.0069484674673744775,0.26028385886280764,0.8847884788478848,0.6916845220541838,12162.930817786597,0.14506632476080827,0.10276901882252476,0.15606974556903344,0.13330040343229962,0.10161320546798434,0.05139235151319855,0.10343413956766975,0.07393168759591874,0.08942358744712645,0.04299953582343609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,13,50,10,0.3,3,1,1,4444,-0.28983879192283163,0.00694846746737449,0.591186458314044,0.04972997299729973,0.0720674830441917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,14,5,10,0.3,3,1,1,4473,-0.05663226343411372,0.25545133164215533,0.6956573461955828,0.3612787838139951,0.3309492187823827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,14,5,10,0.3,3,1,1,4473,-0.30643357985832337,0.0056500152179456715,0.33154888895753265,0.43661971830985913,0.3183964985446188,12123.172774197468,0.19592365967365968,0.10181041181041181,0.3117592407592408,0.1858184038184038,0.19280808080808082,0.0029407536907536907,0.0016282051282051281,0.0021662781662781664,0.0016176601176601177,0.0035273060273060272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,14,5,10,0.3,3,1,1,4473,-0.30643357985832337,0.005650015217945681,0.6275966531428692,0.042029957522915266,0.06754699767895356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,14,10,10,0.3,3,1,1,4473,-0.05663226343411372,0.25545133164215533,0.6956573461955828,0.3612787838139951,0.3309492187823827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,14,10,10,0.3,3,1,1,4473,-0.3066731026765417,0.005410492399727376,0.30233400374071506,0.5074893807288173,0.34347802747472345,12070.9509612112,0.16427320337614457,0.09186709423474129,0.20568139839463367,0.24430381628175746,0.2510990980696863,0.03011144479159185,0.0017879527879527879,0.004938949938949939,0.003997405372405372,0.0019396367521367522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,14,10,10,0.3,3,1,1,4473,-0.3066731026765417,0.005410492399727352,0.6275945425130586,0.04538341158059468,0.07117263880738905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,14,25,10,0.3,3,1,1,4473,-0.05663226343411372,0.25545133164215533,0.6956573461955828,0.3612787838139951,0.3309492187823827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,14,25,10,0.3,3,1,1,4473,-0.3073930740755544,0.004690521000714658,0.28803338740748274,0.7549742901855578,0.5536083204487098,12073.63482399924,0.13005406078039863,0.09180319477261277,0.25591291680519646,0.19489288547127756,0.12521971878894622,0.048705731891772124,0.030702256544638405,0.027764575645427145,0.020361715272894324,0.07458294402683632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,14,25,10,0.3,3,1,1,4473,-0.3073930740755544,0.004690521000714658,0.6275887485857485,0.048513302034428794,0.07502404058940021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,14,50,10,0.3,3,1,1,4473,-0.05663226343411372,0.25545133164215533,0.6956573461955828,0.3612787838139951,0.3309492187823827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,14,50,10,0.3,3,1,1,4473,-0.31087798136446504,0.0012056137118040093,0.2612246970665237,0.8922423429465683,0.753814153177076,12109.866307975557,0.11686827282681682,0.11102811459998352,0.15687276916727863,0.127960373000596,0.10445044320694549,0.04911283492699624,0.10782177695485902,0.038417097506741306,0.052467581402257435,0.13500073640752552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,14,50,10,0.3,3,1,1,4473,-0.31087798136446504,0.001205613711804,0.627572378191225,0.04426559356136821,0.07195950278868696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,15,5,10,0.3,3,1,1,4427,-0.050368530688034374,0.23614405579376135,0.6520835175160723,0.37497176417438444,0.34951672431641606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,15,5,10,0.3,3,1,1,4427,-0.26013739496935884,0.02637519151243688,0.2779480013680397,0.46848881861305625,0.29999544072378753,12111.624355249583,0.1605067155067155,0.17042796092796092,0.23796031746031746,0.1673986568986569,0.1703986568986569,0.002144078144078144,0.0043516483516483516,0.0013644688644688645,0.07957448107448108,0.005873015873015873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,15,5,10,0.3,3,1,1,4427,-0.26013739496935884,0.026375191512436887,0.5923793850911154,0.06392590919358482,0.07521143165048391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,15,10,10,0.3,3,1,1,4427,-0.050368530688034374,0.23614405579376135,0.6520835175160723,0.37497176417438444,0.34951672431641606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,15,10,10,0.3,3,1,1,4427,-0.257221962891989,0.029290623589806726,0.24551288360583487,0.6837587531059408,0.4242357638424196,12101.419833909404,0.16994841917771483,0.15734794768927896,0.21821160632596392,0.21337269286011545,0.20767196969983348,0.009706079867844573,0.007746167911609088,0.00877057446910388,0.003806447837794587,0.0034180941607412194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,15,10,10,0.3,3,1,1,4427,-0.257221962891989,0.02929062358980672,0.5925163506468746,0.058504630675400945,0.07155395044076085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,15,25,10,0.3,3,1,1,4427,-0.050368530688034374,0.23614405579376135,0.6520835175160723,0.37497176417438444,0.34951672431641606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
