model,seed,num_trees,p,alpha_rho,beta_rho,alpha_sigma,beta_sigma,n,est,bias,rpehe,coverage,width,waic,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20
CL-BART-avg,62,10,10,0.3,3,1,1,4473,-0.29794327127868026,0.0068113704803639446,0.6341282646474636,0.05052537446903644,0.07359573009698922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,62,25,10,0.3,3,1,1,4473,-0.04463891150445817,0.260115730254586,0.6982154175952494,0.3677621283255086,0.33305581919624333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,62,25,10,0.3,3,1,1,4473,-0.291780987947888,0.012973653811156215,0.26187081691256525,0.5797004247708473,0.3450046385590825,12049.188807881916,0.19956763017462023,0.13637980264454275,0.1193035614126878,0.27726387094187044,0.1971510344843325,0.025025030267269578,0.009190216407595934,0.006386355194438382,0.01844014707357407,0.01129235139906832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,62,25,10,0.3,3,1,1,4473,-0.291780987947888,0.012973653811156213,0.6342243900625351,0.05522021014978761,0.0839541529413341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,62,50,10,0.3,3,1,1,4473,-0.04463891150445817,0.260115730254586,0.6982154175952494,0.3677621283255086,0.33305581919624333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,62,50,10,0.3,3,1,1,4473,-0.2907508450862622,0.014003796672781997,0.2490119630832654,0.7907444668008048,0.5751833439239337,12052.156176869303,0.0783773000996835,0.12192293453792147,0.16151516145604103,0.13634247675877872,0.15823012793116917,0.047029535271478226,0.05606671742937844,0.06192131544181546,0.0814967506267232,0.09709768044701078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,62,50,10,0.3,3,1,1,4473,-0.2907508450862622,0.014003796672782003,0.6342462988289608,0.049183992845964676,0.06880283711714436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,63,5,10,0.3,3,1,1,4305,-0.04246536406834412,0.24226157473220722,0.653176919842553,0.3816492450638792,0.3406094319281303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,63,5,10,0.3,3,1,1,4305,-0.2575733072885538,0.0271536315119975,0.29737396292776486,0.5063879210220673,0.3268423980516461,11824.114911899393,0.15698408454290808,0.15849471443589092,0.24250796711458475,0.23505426966824025,0.17434122740005092,0.0011303418803418803,0.0012857142857142856,0.024354198089492206,0.004258852258852259,0.0015886303239244415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,63,5,10,0.3,3,1,1,4305,-0.2575733072885538,0.02715363151199753,0.5948549943377317,0.07502903600464576,0.0909611391364393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,63,10,10,0.3,3,1,1,4305,-0.04246536406834412,0.24226157473220722,0.653176919842553,0.3816492450638792,0.3406094319281303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,63,10,10,0.3,3,1,1,4305,-0.25969434907631866,0.025032589724232685,0.2750527227812829,0.621835075493612,0.4086009897296219,11797.516771297176,0.10990437762128938,0.09730664950517892,0.21517058295734767,0.26358921130612306,0.1864367654404419,0.001071078431372549,0.07409817701361819,0.005476126134214369,0.04458640079963609,0.0023606307907778497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,63,10,10,0.3,3,1,1,4305,-0.25969434907631866,0.025032589724232685,0.5947619482890236,0.06504065040650407,0.08228806895163868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,63,25,10,0.3,3,1,1,4305,-0.04246536406834412,0.24226157473220722,0.653176919842553,0.3816492450638792,0.3406094319281303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,63,25,10,0.3,3,1,1,4305,-0.2653330608649565,0.019393877935594862,0.23996092981682027,0.7098722415795586,0.41604333957209694,11748.20720007051,0.22162345845574674,0.14156316636940486,0.1534113321801706,0.18279890155511228,0.18525332238509498,0.0202289268501225,0.030543413453471252,0.010105120391505323,0.011111162664888926,0.043361195694482504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,63,25,10,0.3,3,1,1,4305,-0.2653330608649565,0.019393877935594845,0.5945513157715103,0.0578397212543554,0.06993035636444928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,63,50,10,0.3,3,1,1,4305,-0.04246536406834412,0.24226157473220722,0.653176919842553,0.3816492450638792,0.3406094319281303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,63,50,10,0.3,3,1,1,4305,-0.26332619390654183,0.02140074489400949,0.2650639675169334,0.8132404181184669,0.5756022151404568,11748.326477196508,0.1421663332545854,0.15543985168764626,0.15773760214775398,0.1290056109049645,0.14199884897809845,0.0737794816420462,0.07093866286531927,0.07579022164813484,0.02155424685644084,0.03158914001501021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,63,50,10,0.3,3,1,1,4305,-0.26332619390654183,0.021400744894009515,0.5946201615033515,0.059233449477351915,0.07122967316716217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,64,5,10,0.3,3,1,1,4531,-0.08992230365323227,0.2528619591157273,0.7193842463983636,0.3078790553961598,0.32117989756633586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,64,5,10,0.3,3,1,1,4531,-0.3242841558371253,0.0185001069318343,0.2785410730919661,0.5846391525049658,0.35896229939048424,12008.900510235213,0.08202711218520042,0.08860998070556894,0.3535938350864821,0.22668648630780983,0.244589000460324,0.001815552503052503,0.0011532356532356531,2.579365079365079e-4,6.655534008475185e-4,6.013071895424836e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,64,5,10,0.3,3,1,1,4531,-0.3242841558371253,0.0185001069318343,0.6378777677450451,0.050982123151622157,0.0758574794537914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,64,10,10,0.3,3,1,1,4531,-0.08992230365323227,0.2528619591157273,0.7193842463983636,0.3078790553961598,0.32117989756633586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,64,10,10,0.3,3,1,1,4531,-0.3298770828076398,0.012907179961319808,0.2598836407417484,0.5226219377620834,0.3304984394722114,11972.258676876283,0.09286311686679334,0.11819782382650029,0.3006508891435362,0.24875789814760402,0.22260001273236568,0.001983188788335847,0.0014274042950513537,0.009975198412698413,0.0019613095238095236,0.001583158263305322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,64,10,10,0.3,3,1,1,4531,-0.3298770828076398,0.01290717996131979,0.6377400629735177,0.050761421319796954,0.07723769593746244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,64,25,10,0.3,3,1,1,4531,-0.08992230365323227,0.2528619591157273,0.7193842463983636,0.3078790553961598,0.32117989756633586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,64,25,10,0.3,3,1,1,4531,-0.3329075264461524,0.009876736322807188,0.2460077030025848,0.657250055175458,0.4101820358834575,11942.658709164503,0.05714096793425687,0.1486469733745447,0.2162484208163436,0.17595872234656806,0.276852059987906,0.05165287757178196,0.01395299845041446,0.006377303028967519,0.031704014917000936,0.021465661572215862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,64,25,10,0.3,3,1,1,4531,-0.3329075264461524,0.009876736322807165,0.637685927825997,0.05230633414257339,0.07706584973079106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,64,50,10,0.3,3,1,1,4531,-0.08992230365323227,0.2528619591157273,0.7193842463983636,0.3078790553961598,0.32117989756633586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,64,50,10,0.3,3,1,1,4531,-0.33769391348207456,0.005090349286884986,0.23015627206946918,0.7982785257117634,0.5371371996238328,11946.604650507774,0.0892598730791964,0.12722900582177946,0.19966973234009475,0.18320036131460316,0.19794913949088094,0.05094209798470911,0.027201310762776626,0.018005950727376523,0.05183826234555892,0.05470426613302412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,64,50,10,0.3,3,1,1,4531,-0.33769391348207456,0.005090349286885008,0.6376297548599618,0.05120282498344736,0.07350107411333723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,65,5,10,0.3,3,1,1,4352,-0.0416728933560238,0.25700605759768175,0.7059211442000192,0.36994485294117646,0.3327846278840608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,65,5,10,0.3,3,1,1,4352,-0.27208392217460137,0.026595028779104173,0.3414494561149222,0.4014246323529412,0.23940598048137549,11900.71194581055,0.10044949494949496,0.10148989898989899,0.27229545454545456,0.2122070707070707,0.2975732323232323,4.696969696969697e-4,6.085858585858586e-4,5.934343434343435e-4,6.060606060606061e-4,0.013707070707070708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,65,5,10,0.3,3,1,1,4352,-0.27208392217460137,0.026595028779104166,0.6459301114289411,0.05675551470588235,0.07237424451537833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,65,10,10,0.3,3,1,1,4352,-0.0416728933560238,0.25700605759768175,0.7059211442000192,0.36994485294117646,0.3327846278840608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,65,10,10,0.3,3,1,1,4352,-0.2744094366881092,0.02426951426559635,0.3422261333121519,0.4993106617647059,0.3141934473808742,11878.11822035654,0.1526479301572181,0.19436884057491643,0.21540199165586163,0.23475448243849947,0.18715519528774172,0.005643499066293183,0.002667780168747661,0.0033106969283439873,0.0018551392779333955,0.002194444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,65,10,10,0.3,3,1,1,4352,-0.2744094366881092,0.024269514265596356,0.6458385422205235,0.05997242647058824,0.07866122582390803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,65,25,10,0.3,3,1,1,4352,-0.0416728933560238,0.25700605759768175,0.7059211442000192,0.36994485294117646,0.3327846278840608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,65,25,10,0.3,3,1,1,4352,-0.2747366131135461,0.023942337840159474,0.3258023868921691,0.6031709558823529,0.3487530164758323,11844.384853655085,0.1463540938708744,0.11779483711354197,0.20664301356442738,0.18608886643222636,0.2534082989386098,0.00507415583746124,0.05273138468040653,0.01623064225055857,0.0071665715044209235,0.008508135807472865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,65,25,10,0.3,3,1,1,4352,-0.2747366131135461,0.023942337840159464,0.6458263302437393,0.04779411764705882,0.061563471130797104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,65,50,10,0.3,3,1,1,4352,-0.0416728933560238,0.25700605759768175,0.7059211442000192,0.36994485294117646,0.3327846278840608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,65,50,10,0.3,3,1,1,4352,-0.27344681582061625,0.025232135133089285,0.31667960167868997,0.8076746323529411,0.5370003657937108,11859.534548624748,0.14537184179937077,0.10842133685942908,0.12747688198758755,0.1770366216924893,0.18356583960019274,0.02902727591062099,0.0645832799514866,0.04247120335756558,0.021099983565026532,0.10094573527623088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,65,50,10,0.3,3,1,1,4352,-0.27344681582061625,0.025232135133089282,0.6458754322144614,0.053998161764705885,0.06882708753864386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,66,5,10,0.3,3,1,1,4503,-0.07528762035267605,0.2574940769389007,0.7480298725207937,0.3348878525427493,0.3419091046692909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,66,5,10,0.3,3,1,1,4503,-0.3164314751148219,0.016350222176754827,0.32896517377915624,0.5627359538085721,0.3946960390952675,12226.706303103703,0.15662021312021313,0.1578039738039738,0.3089500846375846,0.1913422827172827,0.1791431832056832,7.777777777777777e-4,6.746031746031745e-4,0.0015837912087912087,0.0015525030525030525,0.0015515873015873015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,66,5,10,0.3,3,1,1,4503,-0.31643147511482195,0.016350222176754806,0.6764466741861312,0.059293804130579615,0.08632942212989309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,66,10,10,0.3,3,1,1,4503,-0.07528762035267605,0.2574940769389007,0.7480298725207937,0.3348878525427493,0.3419091046692909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,66,10,10,0.3,3,1,1,4503,-0.3089051955913643,0.023876501700212462,0.31020181874879155,0.40706195869420386,0.24945061489603215,12163.254612809626,0.17241765179265178,0.1701221694971695,0.2762363677988678,0.09127430208680208,0.26156863275613274,0.0013855311355311355,0.0021804029304029306,0.0040787545787545785,0.0021328601953601953,0.018603327228327228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,66,10,10,0.3,3,1,1,4503,-0.30890519559136426,0.023876501700212497,0.6766704224256362,0.047968021319120584,0.07117391273916523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,66,25,10,0.3,3,1,1,4503,-0.07528762035267605,0.2574940769389007,0.7480298725207937,0.3348878525427493,0.3419091046692909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,66,25,10,0.3,3,1,1,4503,-0.31484580450268806,0.0179358927888887,0.2935281414090093,0.5933821896513436,0.3800787889109653,12131.722164277131,0.1853180255837741,0.11246450203322483,0.2680088976691884,0.12391192469426977,0.183018618485855,0.019176148093803566,0.011780957750975585,0.02452336106624481,0.06598689829202403,0.005810666330639857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,66,25,10,0.3,3,1,1,4503,-0.31484580450268806,0.017935892788888682,0.6764868583367923,0.05707306240284255,0.0823440036774914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,66,50,10,0.3,3,1,1,4503,-0.07528762035267605,0.2574940769389007,0.7480298725207937,0.3348878525427493,0.3419091046692909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,66,50,10,0.3,3,1,1,4503,-0.31090228301900513,0.02187941427257159,0.30790736421763576,0.7461692205196535,0.5057984413989342,12147.47765192962,0.17339738895572393,0.17189602718549363,0.14939148454049384,0.11119379622785328,0.11827727021951097,0.07312594771503458,0.037023969164138755,0.042311658840552345,0.07900651698229683,0.044375940168901874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,66,50,10,0.3,3,1,1,4503,-0.31090228301900513,0.021879414272571614,0.6766028983245339,0.04397068620919387,0.06734179940903912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,67,5,10,0.3,3,1,1,4365,-0.03311195287568403,0.25441764645245396,0.6555741736897989,0.40733104238258877,0.35416000877309045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,67,5,10,0.3,3,1,1,4365,-0.2524806465626017,0.03504895276553628,0.28130421033376035,0.5241695303550974,0.3449947070593488,11938.671035724057,0.1492933769661711,0.1559091970121382,0.30140693905767435,0.15653826402355814,0.2313253833584716,0.0018124999999999999,8.184523809523809e-4,0.0010428876678876679,5.496031746031745e-4,0.0013033963585434172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,67,5,10,0.3,3,1,1,4365,-0.2524806465626017,0.03504895276553628,0.5955583840475893,0.06620847651775487,0.08466560198568282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,67,10,10,0.3,3,1,1,4365,-0.03311195287568403,0.25441764645245396,0.6555741736897989,0.40733104238258877,0.35416000877309045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,67,10,10,0.3,3,1,1,4365,-0.2527748502074709,0.034754749120667054,0.24955976342681965,0.5706758304696449,0.34303066034408397,11923.168522766842,0.14089011437908497,0.1521240189549013,0.21914598555039733,0.18642643181981416,0.2679957832200479,0.0014054001554001554,0.027310164100605275,0.0017097347097347097,0.0012665112665112665,0.0017258558435029024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,67,10,10,0.3,3,1,1,4365,-0.2527748502074709,0.034754749120667075,0.5955411424123909,0.06231386025200458,0.08139287292959627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,67,25,10,0.3,3,1,1,4365,-0.03311195287568403,0.25441764645245396,0.6555741736897989,0.40733104238258877,0.35416000877309045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,67,25,10,0.3,3,1,1,4365,-0.2600982701384454,0.02743132918969262,0.24458899942193202,0.7640320733104238,0.47179196820891073,11905.939519809039,0.11093817581744424,0.1273793266504005,0.24208203916996043,0.17001256979424012,0.1830609380515194,0.018586909918502863,0.07749647829172443,0.01306777308006291,0.026266506326390663,0.031109282899754395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,67,25,10,0.3,3,1,1,4365,-0.2600982701384454,0.027431329189692617,0.5951586658535086,0.06025200458190149,0.07472967345059187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,67,50,10,0.3,3,1,1,4365,-0.03311195287568403,0.25441764645245396,0.6555741736897989,0.40733104238258877,0.35416000877309045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,67,50,10,0.3,3,1,1,4365,-0.25006293029430926,0.03746666903382871,0.2443352660507432,0.8059564719358534,0.5456604595252497,11897.036177509939,0.15112603073548617,0.11020303579780226,0.15824326093072744,0.16944796165366482,0.19673588247713733,0.01673775562522382,0.051278265982027386,0.07346180429120713,0.022782847348422803,0.04998315515830082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,67,50,10,0.3,3,1,1,4365,-0.25006293029430926,0.03746666903382874,0.5957055573082272,0.06460481099656358,0.08317179893306578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,68,5,10,0.3,3,1,1,4450,-0.07529074415886997,0.22402936786642297,0.6589514444576279,0.37775280898876407,0.3381917370639893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,68,5,10,0.3,3,1,1,4450,-0.28991153740945497,0.009408574615837991,0.28852474405096035,0.418876404494382,0.2610821195006804,12077.402615851677,0.16626401376401376,0.16625485625485625,0.24978674103674103,0.16685009435009435,0.24825424575424576,8.898046398046398e-4,3.952991452991453e-4,6.63919413919414e-4,3.846153846153846e-4,2.564102564102564e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,68,5,10,0.3,3,1,1,4450,-0.28991153740945497,0.00940857461583797,0.595151847684081,0.06359550561797753,0.08126144218403086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,68,10,10,0.3,3,1,1,4450,-0.07529074415886997,0.22402936786642297,0.6589514444576279,0.37775280898876407,0.3381917370639893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,68,10,10,0.3,3,1,1,4450,-0.2865752378471715,0.012744874178121464,0.26484240256094166,0.5352808988764045,0.35232553351173834,12079.605760221442,0.16195235524279641,0.13470589500368912,0.34171849392437625,0.16283354513133924,0.18954173971453384,0.001672542735042735,0.00282997557997558,0.0013338989441930619,0.0024148351648351648,9.967185592185592e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,68,10,10,0.3,3,1,1,4450,-0.2865752378471715,0.012744874178121453,0.5952139382972227,0.058426966292134834,0.07428097243824025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,68,25,10,0.3,3,1,1,4450,-0.07529074415886997,0.22402936786642297,0.6589514444576279,0.37775280898876407,0.3381917370639893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,68,25,10,0.3,3,1,1,4450,-0.28796553873056113,0.011354573294731826,0.2568859550765857,0.6384269662921348,0.3856980453186172,12038.866718255576,0.16009462063745578,0.11990538708505355,0.2798976491217649,0.1505496588834388,0.14747502776061194,0.013968137355992456,0.007495161296490619,0.008287982233567212,0.007381571152574428,0.10494480447305031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,68,25,10,0.3,3,1,1,4450,-0.28796553873056113,0.011354573294731805,0.5951857918836598,0.05752808988764045,0.07314047102447521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,68,50,10,0.3,3,1,1,4450,-0.07529074415886997,0.22402936786642297,0.6589514444576279,0.37775280898876407,0.3381917370639893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,68,50,10,0.3,3,1,1,4450,-0.29172796474457807,0.007592147280714869,0.24035973575061378,0.7975280898876405,0.5280668546331541,12032.645495145533,0.10765318960545454,0.15510326289924437,0.19518265875744625,0.17057404336097318,0.15056158194159336,0.04013906440199194,0.03974108873520308,0.028157954392865902,0.05313298241779467,0.05975417348743269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,68,50,10,0.3,3,1,1,4450,-0.29172796474457807,0.007592147280714864,0.5951259036756894,0.05235955056179775,0.06717866738889738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,69,5,10,0.3,3,1,1,4354,-0.06523767469322361,0.21603153729786514,0.6222108509630934,0.3449701423977951,0.34658438305695854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,69,5,10,0.3,3,1,1,4354,-0.2874129634730959,-0.0061437514820071384,0.2875338890486324,0.4085898024804777,0.29240418981566024,12022.730835842793,0.19967647877864597,0.13324862708241192,0.1994095840090422,0.13375000819041066,0.1982287663603453,2.091503267973856e-4,0.06611742284633151,0.06591521696397858,0.001940087145969499,0.0015046582960669649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,69,5,10,0.3,3,1,1,4354,-0.2874129634730959,-0.006143751482007165,0.5600742951540306,0.06430868167202572,0.08602646312966877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,69,10,10,0.3,3,1,1,4354,-0.06523767469322361,0.21603153729786514,0.6222108509630934,0.3449701423977951,0.34658438305695854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,69,10,10,0.3,3,1,1,4354,-0.28506545327821914,-0.0037962412871304077,0.27099123232439276,0.4960955443270556,0.31058124502796214,11981.801588459935,0.15178760863319687,0.23327634579472814,0.2134878079436903,0.16140806130144367,0.22668156557494792,0.0016554576958988723,0.001630418192918193,0.001479983660130719,0.005688469618616678,0.0029042815844286434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,69,10,10,0.3,3,1,1,4354,-0.28506545327821914,-0.0037962412871303795,0.5600534633924886,0.05902618282039504,0.0781520132347171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,69,25,10,0.3,3,1,1,4354,-0.06523767469322361,0.21603153729786514,0.6222108509630934,0.3449701423977951,0.34658438305695854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,69,25,10,0.3,3,1,1,4354,-0.2868839983321233,-0.005614786341034546,0.23488153540522874,0.5838309600367478,0.3429430035939963,11952.663945893428,0.15051640757530627,0.20376018080762776,0.20658285209644522,0.14376682104266794,0.22884377175643722,0.027014822314805488,0.007785943382881059,0.007958343283183997,0.008635128928012673,0.015135728812632388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
